"time_period","time_identifier","geographic_level","country_code","country_name","institution_group","institution_type","breakdown_topic","breakdown","data_type","version","inst_count","cohort","overall","education","fe","ssf","sfc","other_edu","ind","appru","special","spi","edu_combo","he","appren","appl3","appl2","all_work","all_notsust","notsust","notsust_beneet","only_beneet","all_unknown","unknown_id","unknown"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS4 E&M A*-C not achieved","Number of pupils","Revised","z","130256","120375","104072","67659","22718","9888","3807","230","129","c","c","468","c","10247","1484","8763","6056","8328","4840","2553","935","1553","1293","260"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS4 E&M A*-C not achieved","Number of pupils","Revised","z","126006","116315","100076","66553","22663","9841","1019","229","96","c","c","466","c","10226","1483","8743","6013","8179","4787","2493","899","1512","1254","258"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS2 below L4","Number of pupils","Revised","z","43366","36550","33260","23527","4506","2117","3110","36","116","c","c","116","c","1315","120","1195","1975","6044","2801","2123","1120","772","738","34"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Disadvantaged Prior Attainment KS4 E&M A*-C achieved","Number of pupils","Revised","z","58577","55789","52497","15924","26403","9771","399","165","5","c","c","214","c","1922","536","1386","1370","2464","1613","716","135","324","298","26"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Prior Attainment","Not Disadvantaged Prior Attainment KS4 E&M A*-C achieved","Number of pupils","Revised","z","262086","257641","244409","52138","144720","44894","2657","1984","24","c","c","567","c","9601","3723","5878","3631","3464","2499","835","130","981","750","231"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","Black or Black British","Percentage","Revised","z","27402","94.4","91.9","27.4","46.0","17.7","0.8","0.5","0.1","0.1","low","0.1","0.0","1.4","0.8","0.6","1.1","4.1","3.0","0.8","0.3","1.5","1.3","0.2"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Mixed Dual background","Percentage","Revised","z","14089","95.9","91.2","25.2","49.8","15.0","1.2","c","c","c","c","c","c","2.9","c","c","1.7","3.2","c","c","c","0.9","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Any other ethnic group","Percentage","Revised","z","4338","94.1","92.1","25.1","52.5","13.6","1.0","c","c","c","c","c","c","1.0","c","c","0.9","2.9","c","c","c","3.0","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Mixed Dual background","Percentage","Revised","z","8654","87.1","80.6","38.4","28.6","11.2","2.4","c","c","c","c","c","c","3.0","c","c","3.5","11.3","c","c","c","1.6","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Mixed Dual background","Percentage","Revised","z","14231","95.9","91.3","25.2","49.3","14.9","1.9","c","c","c","c","c","c","2.9","c","c","1.7","3.2","c","c","c","0.9","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Any other ethnic group","Percentage","Revised","z","4385","94.1","92.2","25.1","51.9","13.5","1.7","c","c","c","c","c","c","1.0","c","c","0.9","2.9","c","c","c","3.0","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Ethnicity Major","Asian or Asian British","Percentage","Revised","z","52517","95.7","93.6","22.8","50.7","19.3","0.8","0.6","low","0.1","low","0.1","0.0","1.2","0.4","0.8","0.9","3.2","2.1","0.7","0.3","1.1","0.8","0.2"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","White","Percentage","Revised","z","423115","94.0","85.0","35.7","35.4","11.8","2.0","0.4","0.1","1.1","low","0.3","low","5.6","1.3","4.3","3.4","5.3","2.9","1.8","0.7","0.7","0.6","0.1"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Ethnicity Major","Mixed Dual background","Percentage","Revised","z","22885","92.6","87.3","30.2","41.5","13.5","2.1","0.6","0.1","1.0","low","0.3","low","2.9","1.1","1.8","2.4","6.3","3.6","1.9","0.7","1.1","1.0","0.1"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Asian or Asian British","Percentage","Revised","z","16622","93.2","90.5","29.1","40.8","20.1","0.6","c","c","c","c","c","c","1.4","c","c","1.3","5.4","c","c","c","1.4","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Disadvantage Status and Ethnicity Major","Not Disadvantaged Black or Black British","Percentage","Revised","z","13498","96.3","93.8","24.5","51.4","17.1","0.9","c","c","c","c","c","c","1.6","c","c","1.0","2.6","c","c","c","1.1","c","c"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Disadvantage Status and Ethnicity Major","Disadvantaged Black or Black British","Percentage","Revised","z","14296","92.6","90.1","30.1","39.7","17.9","2.4","c","c","c","c","c","c","1.3","c","c","1.2","5.6","c","c","c","1.9","c","c"
"201617","Academic year","National","E92000001","England","Alternative provision","Total","Sex","Male","Percentage","Revised","z","6161","55.4","40.8","30.8","1.5","1.6","6.8","0.5","4.6","1.5","0.2","0.1","0.0","2.9","0.3","2.6","11.7","36.5","11.9","14.6","10.0","8.1","7.2","1.0"
"201617","Academic year","National","E92000001","England","State-funded mainstream schools","Total","Prior Attainment","Prior Attainment KS4 E&M A*-C not achieved","Percentage","Revised","z","209958","88.6","76.8","52.9","15.9","7.2","0.8","0.1","0.1","0.2","low","0.4","low","6.6","0.9","5.7","5.2","9.9","5.3","3.2","1.4","1.5","1.3","0.2"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Prior Attainment","Prior Attainment KS2 below L4","Percentage","Revised","z","93656","89.3","79.8","55.6","12.3","5.6","6.3","0.1","0.2","5.6","0.2","0.3","low","5.2","0.5","4.7","4.3","9.4","4.6","3.2","1.6","1.3","1.2","0.1"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","Prior Attainment","Prior Attainment KS2 at L4","Percentage","Revised","z","261146","93.9","84.3","37.0","33.9","12.7","0.8","0.3","low","0.1","low","0.3","low","6.1","1.4","4.7","3.5","5.4","3.2","1.7","0.6","0.7","0.6","low"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Severe learning difficulty","Percentage","Revised","z","2259","97.2","96.4","16.6","2.4","1.0","76.4","0.0","0.3","75.5","0.6","low","0.0","0.3","0.0","0.3","0.5","1.9","0.7","0.6","0.6","0.9","0.8","0.1"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","Social emotional and mental health","Percentage","Revised","z","15994","78.3","67.6","44.8","14.3","5.3","3.3","0.3","0.7","1.7","0.2","0.4","0.0","4.0","0.4","3.5","6.7","19.5","7.8","7.8","3.9","2.2","2.1","0.1"
"201617","Academic year","National","E92000001","England","State-funded mainstream & special schools","Total","SEN Primary Need","SEN support but no specialist assessment of type of need","Percentage","Revised","z","1400","88.7","77.8","48.7","19.8","8.1","1.2","0.1","0.0","0.9","0.0","0.2","0.0","6.0","0.8","5.2","4.9","10.0","5.2","3.3","1.5","1.3","1.1","0.2"
