"geographic_level","area","SSA","Level","sex","Achievements","Enrolments","Total","Total_ach","Total_enr","pcAch","pcEnr"
"LEP","Tees Valley","Arts, Media and Publishing","2","Female",40,50,"Total",5630,7430,0.00710479573712256,0.00672947510094213
"LEP","Tees Valley","Arts, Media and Publishing","2","Male",20,30,"Total",4810,5600,0.00415800415800416,0.00535714285714286
"LEP","Tees Valley","Arts, Media and Publishing","2","Total",50,60,"Total",10440,13020,0.00478927203065134,0.00460829493087558
"LEP","Tees Valley","Arts, Media and Publishing","3","Female",40,50,"Total",1170,1860,0.0341880341880342,0.0268817204301075
"LEP","Tees Valley","Arts, Media and Publishing","3","Male",50,80,"Total",500,750,0.1,0.106666666666667
"LEP","Tees Valley","Arts, Media and Publishing","3","Total",110,110,"Total",1660,2610,0.0662650602409639,0.0421455938697318
"LEP","Tees Valley","Arts, Media and Publishing","4+","Female",NA,NA,"Total",40,100,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","4+","Male",NA,NA,"Total",40,70,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","4+","Total",NA,NA,"Total",80,180,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","E","Female",NA,NA,"Total",3850,4250,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","E","Male",NA,NA,"Total",2810,3250,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","E","Total",NA,NA,"Total",6650,7500,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","Not Assigned","Female",NA,NA,"Total",540,590,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","Not Assigned","Male",NA,NA,"Total",3030,3420,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","Not Assigned","Total",NA,NA,"Total",3550,4020,NA,NA
"LEP","Tees Valley","Arts, Media and Publishing","Total","Female",150,190,"Total",14650,18150,0.0102389078498294,0.0104683195592286
"LEP","Tees Valley","Arts, Media and Publishing","Total","Male",90,100,"Total",17970,20520,0.00500834724540901,0.00487329434697856
"LEP","Tees Valley","Arts, Media and Publishing","Total","Total",220,290,"Total",32590,38670,0.00675053697453206,0.00749935350400828
"LEP","Tees Valley","Business, Administration and Law","1","Female",270,320,"Total",3430,3920,0.0787172011661808,0.0816326530612245
"LEP","Tees Valley","Business, Administration and Law","1","Male",260,320,"Total",6820,7450,0.0381231671554252,0.0429530201342282
"LEP","Tees Valley","Business, Administration and Law","1","Total",530,630,"Total",10210,11360,0.0519098922624878,0.0554577464788732
"LEP","Tees Valley","Business, Administration and Law","2","Female",350,510,"Total",5630,7430,0.0621669626998224,0.0686406460296097
"LEP","Tees Valley","Business, Administration and Law","2","Male",220,290,"Total",4810,5600,0.0457380457380457,0.0517857142857143
"LEP","Tees Valley","Business, Administration and Law","2","Total",560,810,"Total",10440,13020,0.053639846743295,0.0622119815668203
"LEP","Tees Valley","Business, Administration and Law","3","Female",50,110,"Total",1170,1860,0.0427350427350427,0.0591397849462366
"LEP","Tees Valley","Business, Administration and Law","3","Male",50,70,"Total",500,750,0.1,0.0933333333333333
"LEP","Tees Valley","Business, Administration and Law","3","Total",70,170,"Total",1660,2610,0.0421686746987952,0.0651340996168582
"LEP","Tees Valley","Business, Administration and Law","4+","Female",NA,30,"Total",40,100,NA,0.3
"LEP","Tees Valley","Business, Administration and Law","4+","Male",NA,NA,"Total",40,70,NA,NA
"LEP","Tees Valley","Business, Administration and Law","4+","Total",10,50,"Total",80,180,0.125,0.277777777777778
"LEP","Tees Valley","Business, Administration and Law","E","Female",10,10,"Total",3850,4250,0.0025974025974026,0.00235294117647059
"LEP","Tees Valley","Business, Administration and Law","E","Male",50,50,"Total",2810,3250,0.0177935943060498,0.0153846153846154
"LEP","Tees Valley","Business, Administration and Law","E","Total",60,70,"Total",6650,7500,0.00902255639097744,0.00933333333333333
"LEP","Tees Valley","Business, Administration and Law","Not Assigned","Female",NA,NA,"Total",540,590,NA,NA
"LEP","Tees Valley","Business, Administration and Law","Not Assigned","Male",NA,NA,"Total",3030,3420,NA,NA
"LEP","Tees Valley","Business, Administration and Law","Not Assigned","Total",NA,NA,"Total",3550,4020,NA,NA
"LEP","Tees Valley","Business, Administration and Law","Total","Female",680,970,"Total",14650,18150,0.0464163822525597,0.0534435261707989
"LEP","Tees Valley","Business, Administration and Law","Total","Male",580,730,"Total",17970,20520,0.0322760155815248,0.0355750487329435
"LEP","Tees Valley","Business, Administration and Law","Total","Total",1230,1710,"Total",32590,38670,0.0377416385394293,0.0442203258339798
"LEP","Tees Valley","Construction, Planning and the Built Environment","1","Female",30,40,"Total",3430,3920,0.0087463556851312,0.0102040816326531
"LEP","Tees Valley","Construction, Planning and the Built Environment","1","Male",430,500,"Total",6820,7450,0.063049853372434,0.0671140939597315
"LEP","Tees Valley","Construction, Planning and the Built Environment","1","Total",460,530,"Total",10210,11360,0.0450538687561214,0.0466549295774648
"LEP","Tees Valley","Construction, Planning and the Built Environment","2","Female",NA,NA,"Total",5630,7430,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","2","Male",70,90,"Total",4810,5600,0.0145530145530146,0.0160714285714286
"LEP","Tees Valley","Construction, Planning and the Built Environment","2","Total",70,90,"Total",10440,13020,0.00670498084291188,0.00691244239631336
"LEP","Tees Valley","Construction, Planning and the Built Environment","3","Female",NA,NA,"Total",1170,1860,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","3","Male",80,120,"Total",500,750,0.16,0.16
"LEP","Tees Valley","Construction, Planning and the Built Environment","3","Total",80,130,"Total",1660,2610,0.0481927710843374,0.0498084291187739
"LEP","Tees Valley","Construction, Planning and the Built Environment","4+","Female",NA,NA,"Total",40,100,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","4+","Male",NA,NA,"Total",40,70,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","4+","Total",NA,NA,"Total",80,180,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","E","Female",NA,NA,"Total",3850,4250,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","E","Male",NA,NA,"Total",2810,3250,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","E","Total",NA,NA,"Total",6650,7500,NA,NA
"LEP","Tees Valley","Construction, Planning and the Built Environment","Not Assigned","Female",30,30,"Total",540,590,0.0555555555555556,0.0508474576271186
"LEP","Tees Valley","Construction, Planning and the Built Environment","Not Assigned","Male",1190,1220,"Total",3030,3420,0.392739273927393,0.35672514619883
"LEP","Tees Valley","Construction, Planning and the Built Environment","Not Assigned","Total",1220,1250,"Total",3550,4020,0.343661971830986,0.310945273631841
"LEP","Tees Valley","Construction, Planning and the Built Environment","Total","Female",70,90,"Total",14650,18150,0.00477815699658703,0.00495867768595041
"LEP","Tees Valley","Construction, Planning and the Built Environment","Total","Male",1760,1930,"Total",17970,20520,0.0979410127991096,0.0940545808966862
"LEP","Tees Valley","Construction, Planning and the Built Environment","Total","Total",1820,2000,"Total",32590,38670,0.0558453513347653,0.0517196793379881
"LEP","Tees Valley","Education and Training","1","Female",70,70,"Total",3430,3920,0.0204081632653061,0.0178571428571429
"LEP","Tees Valley","Education and Training","1","Male",10,10,"Total",6820,7450,0.00146627565982405,0.00134228187919463
"LEP","Tees Valley","Education and Training","1","Total",80,80,"Total",10210,11360,0.00783545543584721,0.00704225352112676
"LEP","Tees Valley","Education and Training","2","Female",310,390,"Total",5630,7430,0.0550621669626998,0.0524899057873486
"LEP","Tees Valley","Education and Training","2","Male",100,110,"Total",4810,5600,0.0207900207900208,0.0196428571428571
"LEP","Tees Valley","Education and Training","2","Total",410,510,"Total",10440,13020,0.039272030651341,0.0391705069124424
"LEP","Tees Valley","Education and Training","3","Female",100,160,"Total",1170,1860,0.0854700854700855,0.0860215053763441
"LEP","Tees Valley","Education and Training","3","Male",NA,NA,"Total",500,750,NA,NA
"LEP","Tees Valley","Education and Training","3","Total",110,160,"Total",1660,2610,0.0662650602409639,0.0613026819923372
"LEP","Tees Valley","Education and Training","4+","Female",NA,10,"Total",40,100,NA,0.1
"LEP","Tees Valley","Education and Training","4+","Male",NA,NA,"Total",40,70,NA,NA
"LEP","Tees Valley","Education and Training","4+","Total",NA,10,"Total",80,180,NA,0.0555555555555556
"LEP","Tees Valley","Education and Training","E","Female",50,50,"Total",3850,4250,0.012987012987013,0.0117647058823529
"LEP","Tees Valley","Education and Training","E","Male",20,20,"Total",2810,3250,0.00711743772241993,0.00615384615384615
"LEP","Tees Valley","Education and Training","E","Total",80,80,"Total",6650,7500,0.0120300751879699,0.0106666666666667
"LEP","Tees Valley","Education and Training","Not Assigned","Female",NA,NA,"Total",540,590,NA,NA
"LEP","Tees Valley","Education and Training","Not Assigned","Male",NA,NA,"Total",3030,3420,NA,NA
"LEP","Tees Valley","Education and Training","Not Assigned","Total",NA,NA,"Total",3550,4020,NA,NA
"LEP","Tees Valley","Education and Training","Total","Female",530,670,"Total",14650,18150,0.0361774744027304,0.0369146005509642
"LEP","Tees Valley","Education and Training","Total","Male",140,160,"Total",17970,20520,0.00779076238174736,0.00779727095516569
"LEP","Tees Valley","Education and Training","Total","Total",670,830,"Total",32590,38670,0.0205584535133477,0.0214636669252651
"LEP","Tees Valley","Engineering and Manufacturing Technologies","1","Female",10,10,"Total",3430,3920,0.00291545189504373,0.00255102040816327
"LEP","Tees Valley","Engineering and Manufacturing Technologies","1","Male",300,340,"Total",6820,7450,0.0439882697947214,0.0456375838926174
"LEP","Tees Valley","Engineering and Manufacturing Technologies","1","Total",300,370,"Total",10210,11360,0.029382957884427,0.0325704225352113
"LEP","Tees Valley","Engineering and Manufacturing Technologies","2","Female",360,380,"Total",5630,7430,0.063943161634103,0.0511440107671602
"LEP","Tees Valley","Engineering and Manufacturing Technologies","2","Male",2180,2330,"Total",4810,5600,0.453222453222453,0.416071428571429
"LEP","Tees Valley","Engineering and Manufacturing Technologies","2","Total",2530,2710,"Total",10440,13020,0.242337164750958,0.208141321044547
"LEP","Tees Valley","Engineering and Manufacturing Technologies","3","Female",NA,NA,"Total",1170,1860,NA,NA
"LEP","Tees Valley","Engineering and Manufacturing Technologies","3","Male",40,70,"Total",500,750,0.08,0.0933333333333333
"LEP","Tees Valley","Engineering and Manufacturing Technologies","3","Total",40,80,"Total",1660,2610,0.0240963855421687,0.0306513409961686
"LEP","Tees Valley","Engineering and Manufacturing Technologies","4+","Female",NA,NA,"Total",40,100,NA,NA
"LEP","Tees Valley","Engineering and Manufacturing Technologies","4+","Male",10,40,"Total",40,70,0.25,0.571428571428571
"LEP","Tees Valley","Engineering and Manufacturing Technologies","4+","Total",10,40,"Total",80,180,0.125,0.222222222222222
"LEP","Tees Valley","Engineering and Manufacturing Technologies","E","Female",NA,NA,"Total",3850,4250,NA,NA
"LEP","Tees Valley","Engineering and Manufacturing Technologies","E","Male",NA,NA,"Total",2810,3250,NA,NA
"LEP","Tees Valley","Engineering and Manufacturing Technologies","E","Total",NA,NA,"Total",6650,7500,NA,NA
"LEP","Tees Valley","Engineering and Manufacturing Technologies","Not Assigned","Female",120,140,"Total",540,590,0.222222222222222,0.23728813559322
"LEP","Tees Valley","Engineering and Manufacturing Technologies","Not Assigned","Male",990,1310,"Total",3030,3420,0.326732673267327,0.383040935672515
"LEP","Tees Valley","Engineering and Manufacturing Technologies","Not Assigned","Total",1100,1440,"Total",3550,4020,0.309859154929577,0.358208955223881
"LEP","Tees Valley","Engineering and Manufacturing Technologies","Total","Female",500,550,"Total",14650,18150,0.0341296928327645,0.0303030303030303
"LEP","Tees Valley","Engineering and Manufacturing Technologies","Total","Male",3520,4080,"Total",17970,20520,0.195882025598219,0.198830409356725
"LEP","Tees Valley","Engineering and Manufacturing Technologies","Total","Total",4010,4620,"Total",32590,38670,0.123043878490334,0.119472459270753
"LEP","Tees Valley","Health, Public Services and Care","1","Female",460,500,"Total",3430,3920,0.134110787172012,0.127551020408163
"LEP","Tees Valley","Health, Public Services and Care","1","Male",870,910,"Total",6820,7450,0.127565982404692,0.122147651006711
"LEP","Tees Valley","Health, Public Services and Care","1","Total",1330,1410,"Total",10210,11360,0.13026444662096,0.124119718309859
"LEP","Tees Valley","Health, Public Services and Care","2","Female",2800,3670,"Total",5630,7430,0.497335701598579,0.493943472409152
"LEP","Tees Valley","Health, Public Services and Care","2","Male",750,930,"Total",4810,5600,0.155925155925156,0.166071428571429
"LEP","Tees Valley","Health, Public Services and Care","2","Total",3540,4600,"Total",10440,13020,0.339080459770115,0.353302611367127
"LEP","Tees Valley","Health, Public Services and Care","3","Female",690,1040,"Total",1170,1860,0.58974358974359,0.559139784946237
"LEP","Tees Valley","Health, Public Services and Care","3","Male",170,230,"Total",500,750,0.34,0.306666666666667
"LEP","Tees Valley","Health, Public Services and Care","3","Total",850,1270,"Total",1660,2610,0.512048192771084,0.486590038314176
"LEP","Tees Valley","Health, Public Services and Care","4+","Female",20,50,"Total",40,100,0.5,0.5
"LEP","Tees Valley","Health, Public Services and Care","4+","Male",NA,10,"Total",40,70,NA,0.142857142857143
"LEP","Tees Valley","Health, Public Services and Care","4+","Total",40,70,"Total",80,180,0.5,0.388888888888889
"LEP","Tees Valley","Health, Public Services and Care","E","Female",10,10,"Total",3850,4250,0.0025974025974026,0.00235294117647059
"LEP","Tees Valley","Health, Public Services and Care","E","Male",NA,NA,"Total",2810,3250,NA,NA
"LEP","Tees Valley","Health, Public Services and Care","E","Total",10,10,"Total",6650,7500,0.00150375939849624,0.00133333333333333
"LEP","Tees Valley","Health, Public Services and Care","Not Assigned","Female",240,240,"Total",540,590,0.444444444444444,0.406779661016949
"LEP","Tees Valley","Health, Public Services and Care","Not Assigned","Male",600,600,"Total",3030,3420,0.198019801980198,0.175438596491228
"LEP","Tees Valley","Health, Public Services and Care","Not Assigned","Total",820,830,"Total",3550,4020,0.230985915492958,0.206467661691542
"LEP","Tees Valley","Health, Public Services and Care","Total","Female",4220,5520,"Total",14650,18150,0.288054607508532,0.304132231404959
"LEP","Tees Valley","Health, Public Services and Care","Total","Male",2370,2670,"Total",17970,20520,0.131886477462437,0.130116959064327
"LEP","Tees Valley","Health, Public Services and Care","Total","Total",6590,8190,"Total",32590,38670,0.202209266646211,0.211792086889061
"LEP","Tees Valley","History, Philosophy and Theology","1","Female",NA,NA,"Total",3430,3920,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","1","Male",NA,NA,"Total",6820,7450,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","1","Total",NA,NA,"Total",10210,11360,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","2","Female",NA,NA,"Total",5630,7430,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","2","Male",NA,NA,"Total",4810,5600,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","2","Total",NA,NA,"Total",10440,13020,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","3","Female",10,20,"Total",1170,1860,0.00854700854700855,0.010752688172043
"LEP","Tees Valley","History, Philosophy and Theology","3","Male",NA,NA,"Total",500,750,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","3","Total",10,20,"Total",1660,2610,0.00602409638554217,0.00766283524904215
"LEP","Tees Valley","History, Philosophy and Theology","4+","Female",NA,NA,"Total",40,100,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","4+","Male",NA,NA,"Total",40,70,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","4+","Total",NA,NA,"Total",80,180,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","E","Female",NA,NA,"Total",3850,4250,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","E","Male",NA,NA,"Total",2810,3250,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","E","Total",NA,NA,"Total",6650,7500,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","Not Assigned","Female",NA,NA,"Total",540,590,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","Not Assigned","Male",NA,NA,"Total",3030,3420,NA,NA
"LEP","Tees Valley","History, Philosophy and Theology","Not Assigned","Total",NA,NA,"Total",3550,4020,NA,NA
